段落,小句,内容
13.3,9,公謂羊舌赤曰：寡人屬諸侯，魏絳戮寡人之弟，爲我勿失
13.3,10,赤對曰：臣聞絳之志，有事不避難，有罪不避刑，其將來辭
13.3,11,言終，魏絳至，授僕人書而伏劍
13.3,12,士魴張老交止之
13.3,13,僕人授公，公讀書曰：臣誅於揚干，不忘其死
13.3,14,日君乏使，使臣狃中軍之司馬
13.3,15,臣聞師衆以順爲武，軍事有死無犯爲敬，君合諸侯，臣敢不敬，君不説，請死之
13.3,16,公跣而出，曰：寡人之言，兄弟之禮也
13.3,17,子之誅，軍旅之事也，請無重寡人之過
13.3,18,反役，與之禮食，令之佐新軍
13.4,0,祁奚辭於軍尉，公問焉，曰：孰可
13.4,1,對曰：臣之子午可
13.4,2,人有言曰：擇臣莫若君，擇子莫若父
13.4,3,午之少也，婉以從令，遊有鄉，處有所，好學而不戲
13.4,4,其壯也，彊志而用命，守業而不淫
13.4,5,其冠也，和安而好敬，柔惠小物，而鎮定大事，有直質而無流心，非義不變，非上不舉
13.4,6,若臨大事，其可以賢於臣
13.4,7,臣請薦所能擇而君比義焉
13.4,8,公使祁午爲軍尉，歿平公，軍無秕政
13.5,0,五年，無終子嘉父使孟樂因魏莊子納虎豹之皮以和諸戎
13.5,1,公曰：戎狄無親而好得，不若伐之
13.5,2,魏絳曰：勞師於戎，而失諸華，雖有功，猶得獸而失人也，安用之
13.5,3,且夫戎狄荐處，貴貨而易土
13.5,4,予之貨而獲其土，其利一也
13.5,5,邊鄙耕農不儆，其利二也
13.5,6,戎狄事晉，四鄰莫不震動，其利三也
13.5,7,君其圖之
13.5,8,公説，故使魏絳撫諸戎，於是乎遂伯
13.6,0,韓獻子老，使公族穆子受事於朝
13.6,1,辭曰：厲公之亂，無忌備公族，不能死
13.6,2,臣聞之曰：無功庸者，不敢居高位
13.6,3,今無忌，智不能匡君，使至於難，仁不能救，勇不能死，敢辱君朝以忝韓宗，請退也
13.6,4,固辭不立
13.6,5,悼公聞之，曰：難雖不能死君而能讓，不可不賞也
13.6,6,使掌公族大夫
13.7,0,悼公使張老爲卿，辭曰：臣不如魏絳
13.7,1,夫絳之智能治大官，其仁可以利公室不忘，其勇不疚於刑，其學不廢其先人之職
13.7,2,若在卿位，外内必平
13.7,3,且雞丘之會，其官不犯而辭順，不可不賞也
13.7,4,公五命之，固辭，乃使爲司馬
13.7,5,使魏絳佐新軍
13.8,0,十二年，公伐鄭，軍于蕭魚
13.8,1,鄭伯嘉來納女工妾三十人，女樂二八，歌鍾二肆，及寶鏄，輅車十五乘
13.8,2,公錫魏絳女樂一八歌鍾一肆，曰：子教寡人和諸戎狄而正諸華，於今八年，七合諸侯，寡人無不得志，請與子共樂之
13.8,3,魏絳辭曰：夫和戎狄，君之幸也
13.8,4,八年之中，七合諸侯，君之靈也
13.8,5,二三子之勞也，臣焉得之
13.8,6,公曰：微子，寡人無以待戎，無以濟河，二三子何勞焉
13.8,7,子其受之
13.8,8,君子曰：能志善也
13.9,0,悼公與司馬侯升臺而望曰：樂夫
13.9,1,對曰：臨下之樂則樂矣，德義之樂則未也
13.9,2,公曰：何謂德義
13.9,3,對曰：諸侯之爲，日在君側，以其善行，以其惡戒，可謂德義矣
13.9,4,公曰：孰能
13.9,5,對曰：羊舌肸習於春秋
13.9,6,乃召叔向使傅太子彪
14.1,0,平公六年，箕遺及黄淵嘉父作亂，不克而死
14.1,1,公遂逐群賊，謂陽畢曰：自穆侯以至于今，亂兵不輟，民志不厭，禍敗無已
14.1,2,離民且速寇，恐及吾身，若之何
14.1,3,陽畢對曰：本根猶樹，枝葉益長，本根益茂，是以難已也
14.1,4,今若大其柯，去其枝葉，絶其本根，可以少閒
14.1,5,公曰：子實圖之
14.1,6,對曰：圖在明訓，明訓在威權，威權在君
14.1,7,君掄賢人之後有常位於國者而立之，亦掄逞志虧君以亂國者之後而去之，是遂威而遠權
14.1,8,民畏其威，而懷其德，莫能勿從
14.1,9,若從，則民心皆可畜
14.1,10,畜其心而知其欲惡，人孰偷生
14.1,11,若不偷生，則莫思亂矣
14.1,12,且夫欒氏之誣晉國久也，欒書實覆宗，弑厲公以厚其家，若滅欒氏，則民威矣
14.1,13,今吾若起瑕原韓魏之後而賞立之，則民懷矣
14.1,14,威與懷各當其所
14.1,15,則國安矣，君治而國安，欲作亂者誰與
14.1,16, 
14.1,17,君曰：欒書立吾先君，欒盈不獲罪，如何
14.1,18,陽畢曰：夫正國者，不可以暱於權，行權不可以隱於私
14.1,19,暱於權，則民不導
14.1,20,行權隱於私，則政不行
14.1,21,政不行，何以導民
14.1,22,民之不導，亦無君也，則其爲暱與隱也，復害矣，且勤身
14.1,23,君其圖之
14.1,24,若愛欒盈，則明逐群賊，而以國倫數而遣之，厚箴戒圖以待之
14.1,25,彼若求逞志而報於君，罪孰大焉，滅之猶少
14.1,26,彼若不敢而遠逃，乃厚其外交而勉之，以報其德，不亦可乎
14.1,27,公許諾，盡逐群賊而使祁午及陽畢適曲沃逐欒盈，欒盈出奔楚
14.1,28,遂令於國人曰：自文公以來有力於先君而子孫不立者，將授立之，得之者賞
14.1,29,居三年，欒盈晝入，爲賊於絳
14.1,30,范宣子以公入于襄公之宫，欒盈不克，出奔曲沃，遂刺欒盈，滅欒氏
14.1,31,是以没平公之身無内亂也
14.2,0,欒懷子之出，執政使欒氏之臣勿從，從欒氏者爲大戮施
14.2,1,欒氏之臣辛俞行，吏執之，獻諸公
14.2,2,公曰：國有大令，何故犯之
14.2,3,對曰：臣順之也，豈敢犯之
14.2,4,執政曰無從欒氏而從君，是明令必從君也
14.2,5,臣聞之曰：三世事家，君之，再世以下，主之
14.2,6,事君以死，事主以勤，君之明令也，自臣之祖，以無大援於晉國，世隸於欒氏，於今三世矣，臣故不敢不君
14.2,7,今執政曰不從君者爲大戮，臣敢忘其死而叛其君，以煩司寇
14.2,8,公説，固止之，不可，厚賂之
14.2,9,辭曰：臣嘗陳辭矣，心以守志，辭以行之，所以事君也
14.2,10,若受君賜，是墮其前言
14.2,11,君問而陳辭，未退而逆之，何以事君
14.2,12,君知其不可得也，乃遣之
14.3,0,叔魚生，其母視之，曰：是虎目而豕喙，鳶肩而牛腹，谿壑可盈，是不可饜也，必以賄死
14.3,1,遂不視
14.3,2,楊食我生，叔向之母聞之，往，及堂，聞其號也，乃還，曰：其聲，豺狼之聲，終滅羊舌氏之宗者，必是子也
14.4,0,魯襄公使叔孫穆子來聘，范宣子問焉，曰：人有言曰死而不朽，何謂也
14.4,1,穆子未對
14.4,2,宣子曰：昔匄之祖，自虞以上爲陶唐氏，在夏爲御龍氏，在商爲豕韋氏，在周爲唐杜氏
14.4,3,周卑，晉繼之，爲范氏，其此之謂也
14.4,4,對曰：以豹所聞，此之謂世禄，非不朽也
14.4,5,魯先大夫臧文仲，其身歿矣，其言立於後世，此之謂死而不朽
14.5,0,范宣子與和大夫爭田，久而無成
14.5,1,宣子欲攻之，問於伯華
14.5,2,伯華曰：外有軍，内有事
14.5,3,赤也，外事也，不敢侵官
14.5,4,且吾子之心有出焉，可徵訊也
14.5,5,問於孫林甫，孫林甫曰：旅人，所以事子也，唯事是待
14.5,6,問於張老，張老曰：老也以軍事承子，非戎，則非吾所知也
14.5,7,問於祁奚，祁奚曰：公族之不恭，公室之有回，内事之邪，大夫之貪，是吾罪也
14.5,8,若以君官從子之私，懼子之應且憎也
14.5,9,問於籍偃，籍偃曰：偃也以斧鉞從於張孟，日聽命焉，若夫子之命也，何二之有
14.5,10,釋夫子而舉，是反吾子也
14.5,11,問於叔魚，叔魚曰：待吾爲子殺之
14.5,12,叔向聞之，見宣子曰：聞子與和未寧，徧問於大夫，又無決，盍訪之訾祏
14.5,13,訾祏實直而博，直能端辨之，博能上下比之，且吾子之家老也
14.5,14,吾聞國家有大事，必順於典刑，而訪諮於耇老，而後行之
14.5,15,司馬侯見，曰：聞吾子有和之怒，吾以爲不信
14.5,16,諸侯皆有二心，是之不憂，而怒和大夫，非子之任也
14.5,17,祁午見，曰：晉爲諸侯盟主，子爲正卿，若能靖端諸侯，使服德聽命於晉，晉國其誰不爲子從，何必和
14.5,18,盍密和，和大以平小乎
14.5,19, 
14.5,20,宣子問於訾祏，訾祏對曰：昔隰叔子違周難於晉國，生子輿爲理，以正於朝，朝無姦官
14.5,21,爲司空，以正於國，國無敗績
14.5,22,世及武子，佐文襄爲諸侯，諸侯無二心
14.5,23,及爲卿，以輔成景，軍無敗政
14.5,24,及爲成師，居太傅，端刑法，緝訓典，國無姦民，後之人可則，是以受隨范
14.5,25,及文子成晉荆之盟，豐兄弟之國，使無有閒隙，是以受郇櫟
14.5,26,今吾子嗣位，於朝無姦行，於國無邪民，於是無四方之患，而無外内之憂，賴三子之功而饗其禄位
14.5,27,今既無事矣，而非和，於是加寵，將何治爲
14.5,28,宣子説，乃益和田而與之和
14.6,0,訾祏死，范宣子謂獻子曰：鞅乎
14.6,1,昔者吾有訾祏也，吾朝夕顧焉，以相晉國，且爲吾家，今吾觀女也，專則不能，謀則無與也，將若之何
14.6,2,對曰：鞅也，居處恭，不敢安易，敬學而好仁，和於政而好其道，謀於衆不以賈好，私志雖衷，不敢謂是也，必長者之由
14.6,3,宣子曰：可以免身
14.7,0,平公説新聲，師曠曰：公室其將卑乎
14.7,1,君之明兆於衰矣
14.7,2,夫樂以開山川之風也，以耀德於廣遠也
14.7,3,風德以廣之，風山川以遠之，風物以聽之，修詩以詠之，修禮以節之
14.7,4,夫德廣遠而有時節，是以遠服而邇不遷
14.8,0,平公射鴳，不死，使豎襄搏之，失，公怒，拘將殺之
14.8,1,叔向聞之，夕，君告之
14.8,2,叔向曰：君必殺之
14.8,3,昔吾先君唐叔射兕于徒林，殪，以爲大甲，以封于晉
14.8,4,今君嗣吾先君唐叔，射鴳不死，搏之不得，是揚吾君之恥者也
14.8,5,君其必速殺之，勿令遠聞
14.8,6,君忸怩，乃趣赦之
14.9,0,叔向見司馬侯之子，撫而泣之，曰：自此其父之死
14.9,1,吾蔑與比而事君矣
14.9,2,昔者此其父始之，我終之，我始之，夫子終之，無不可
14.9,3,籍偃在側，曰：君子有比乎
14.9,4,叔向曰：君子比而不别
14.9,5,比德以贊事，比也
14.9,6,引黨以封己，利己而忘君，别也
14.10,0,秦景公使其弟鍼來求成，叔向命召行人子員，行人子朱曰：朱也在此
14.10,1,叔向曰：召子員
14.10,2,子朱曰：朱也當御
14.10,3,叔向曰：肸也欲子員之對客也
14.10,4,子朱怒曰：皆君之臣也，班爵同，何以黜朱也
14.10,5,撫劍就之
14.10,6,叔向曰：秦晉不和久矣，今日之事幸而集，子孫饗之
14.10,7,不集，三軍之士暴骨
14.10,8,夫子員導賓主之言無私，子常易之
14.10,9,姦以事君者，吾所能禦也
14.10,10,拂衣從之，人救之
14.10,11,平公聞之曰：晉其庶乎
14.10,12,吾臣之所爭者大
14.10,13,師曠侍，曰：公室懼卑，其臣不心競而力爭
14.11,0,諸侯之大夫盟于宋，楚令尹子木欲襲晉軍，曰：若盡晉師而殺趙武，則晉可弱也
14.11,1,文子聞之，謂叔向曰：若之何
14.11,2,叔向曰：子何患焉
14.11,3,忠不可暴，信不可犯，忠自中，而信自身，其爲德也深矣，其爲本也固矣，故不可抈也
14.11,4,今我以忠謀諸侯，而以信覆之，荆之逆諸侯也亦云，是以在此
14.11,5,若襲我，是自背其信而塞其忠也
14.11,6,信反必斃，忠塞無用，安能害我
14.11,7,且夫合諸侯以爲不信，諸侯何望焉
14.11,8,爲此行也，荆敗我，諸侯必叛之，子何愛於死，死而可以固晉國之盟主，何懼焉
14.11,9,是行也，以藩爲軍，攀輦即利而舍，候遮扞衛不行，楚人不敢謀，畏晉之信也
14.11,10,自是没平公無楚患
14.12,0,宋之盟，楚人固請先歃
14.12,1,叔向謂趙文子曰：夫霸王之勢，在德不在先歃，子若能以忠信贊君，而裨諸侯之闕，歃雖在後，諸侯將載之，何爭於先
14.12,2,若違於德而以賄成事，今雖先歃，諸侯將棄之，何欲於先
14.12,3,昔成王盟諸侯於岐陽，楚爲荆蠻，置茅蕝，設望表，與鮮卑守燎，故不與盟
14.12,4,今將與狎主諸侯之盟，唯有德也，子務德無爭先，務德，所以服楚也
14.12,5,乃先楚人
14.13,0,虢之會，魯人食言，楚令尹圍將以魯叔孫穆子爲戮，樂王鮒求貨焉不予
14.13,1,趙文子謂叔孫曰：夫楚令尹有欲於楚，少懦於諸侯
14.13,2,諸侯之故，求治之，不求致也
14.13,3,其爲人也，剛而尚寵，若及，必不避也
14.13,4,子盍逃之
14.13,5,不幸，必及於子
14.13,6,對曰：豹也受命於君，以從諸侯之盟，爲社稷也
14.13,7,若魯有罪，而受盟者逃，魯必不免，是吾出而危之也
14.13,8,若爲諸侯戮者，魯誅盡矣，必不加師，請爲戮也
14.13,9,夫戮出於身實難，自他及之何害
14.13,10,苟可以安君利國，美惡一心也
14.13,11,文子將請之於楚，樂王鮒曰：諸侯有盟未退，而魯背之，安用齊盟
14.13,12,縱不能討，又免其受盟者，晉何以爲盟主矣，必殺叔孫豹
14.13,13,文子曰：有人不難以死安利其國，可無愛乎
14.13,14,若皆卹國如是，則大不喪威，而小不見陵矣
14.13,15,若是道也果，可以教訓，何敗國之有
14.13,16,吾聞之曰：善人在患，弗救不祥
14.13,17,惡人在位，不去亦不祥
14.13,18,必免叔孫
14.13,19,固請於楚而免之
14.14,0,趙文子爲室，斲其椽而礱之，張老夕焉而見之，不謁而歸
14.14,1,文子聞之，駕而往，曰：吾不善，子亦告我，何其速也
14.14,2,對曰：天子之室，斲其椽而礱之，加密石焉
14.14,3,諸侯礱之
14.14,4,大夫斲之
14.14,5,士首之
14.14,6,備其物，義也
14.14,7,從其等，禮也
14.14,8,今子貴而忘義，富而忘禮，吾懼不免，何敢以告
14.14,9,文子歸，令之勿礱也
14.14,10,匠人請皆斲之，文子曰：止
14.14,11,爲後世之見之也，其斲者，仁者之爲也，其礱者，不仁者之爲也
14.15,0,趙文子與叔向遊於九原，曰：死者若可作也，吾誰與歸
14.15,1,叔向曰：其陽子乎
14.15,2,文子曰：夫陽子行廉直於晉國，不免其身，其知不足稱也
14.15,3,叔向曰：其舅犯乎
14.15,4,文子曰：夫舅犯見利而不顧其君，其仁不足稱也
14.15,5,其隨武子乎
14.15,6,納諫不忘其師，言身不失其友，事君不援而進，不阿而退
14.16,0,秦后子來奔，趙文子見之，問曰：秦君道乎
14.16,1,對曰：不識
14.16,2,文子曰：公子辱於敝邑，必避不道也
14.16,3,對曰：有焉
14.16,4,文子曰：猶可以久乎
14.16,5,對曰：鍼聞之，國無道而年穀龢熟，鮮不五稔
14.16,6,文子視日曰：朝夕不相及，誰能俟五
14.16,7,文子出，后子謂其徒曰：趙孟將死矣
14.16,8,夫君子寬惠以卹後，猶恐不濟
14.16,9,今趙孟相晉國，以主諸侯之盟，思長世之德，歷遠年之數，猶懼不終其身
14.16,10,今忨日而㵣歲，怠偷甚矣，非死逮之，必有大咎
14.16,11,冬，趙文子卒
14.17,0,平公有疾，秦景公使醫和視之，出曰：不可爲也
14.17,1,是謂遠男而近女，惑以生蠱
14.17,2,非鬼非食，惑以喪志
14.17,3,良臣不生，天命不祐
14.17,4,若君不死，必失諸侯
14.17,5,趙文子聞之曰：武從二三子以佐君爲諸侯盟主，於今八年矣，内無苛慝，諸侯不二，子胡曰良臣不生，天命不祐
14.17,6,對曰：自今之謂
14.17,7,和聞之曰：直不輔曲，明不規闇，拱木不生危，松柏不生埤
14.17,8,吾子不能諫惑，使至於生疾，又不自退而寵其政，八年之謂多矣，何以能久
14.17,9,文子曰：醫及國家乎
14.17,10,對曰：上醫醫國，其次疾人，固醫官也
14.17,11,文子曰：子稱蠱，何實生之
14.17,12,對曰：蠱之慝，穀之飛實生之
14.17,13,物莫伏於蠱，莫嘉於穀，穀興蠱伏而章明者也
14.17,14,故食穀者，晝選男德以象穀明，宵靜女德以伏蠱慝，今君一之，是不饗穀而食蠱也，是不昭穀明而皿蠱也
14.17,15,夫文，蟲皿爲蠱，吾是以云
14.17,16,文子曰：君其幾何
14.17,17,對曰：若諸侯服不過三年，不服不過十年〕，過是，晉之殃也
14.17,18,是歲也，趙文子卒，諸侯叛晉，十年，平公薨
14.18,0,秦后子來仕，其車千乘
14.18,1,楚公子干來仕，其車五乘
14.18,2,叔向爲太傅，實賦禄，韓宣子問二公子之禄焉，對曰：大國之卿，一旅之田，上大夫，一卒之田
14.18,3,夫二公子者，上大夫也，皆一卒可也
14.18,4,宣子曰：秦公子富，若之何其鈞之
14.18,5,對曰：夫爵以建事，禄以食爵，德以賦之，功庸以稱之，若之何以富賦禄也
14.18,6,夫絳之富商，韋藩木楗以過於朝，唯其功庸少也，而能金玉其車，文錯其服，能行諸侯之賄，而無尋尺之禄，無大績於民故也
14.18,7,且秦楚匹也，若之何其回於富也
