段落,小句,内容
昭3.1,5,君薨，大夫弔，卿共葬事
昭3.1,6,夫人，士弔，大夫送葬
昭3.1,7,足以昭禮命事謀闕而已，無加命矣
昭3.1,8,今嬖寵之喪，不敢擇位，而數於守適，唯懼獲戾，豈敢憚煩
昭3.1,9,少姜有寵而死，齊必繼室
昭3.1,10,今茲吾又將來賀，不唯此行也
昭3.1,11,張趯曰：善哉，吾得聞此數也
昭3.1,12,然自今子其無事矣
昭3.1,13,譬如火焉，火中，寒暑乃退
昭3.1,14,此其極也，能無退乎
昭3.1,15,晉將失諸侯，諸侯求煩不獲
昭3.1,16,二大夫退
昭3.1,17,子大叔告人曰：張趯有知，其猶在君子之後乎
昭3.2,0,丁未，滕子原卒
昭3.2,1,同盟，故書名
昭3.3,0,齊侯使晏嬰請繼室於晉，曰：寡君使嬰曰：寡人願事君朝夕不倦，將奉質幣以無失時，則國家多難，是以不獲
昭3.3,1,不腆先君之適以備內官，焜燿寡人之望，則又無祿，早世隕命，寡人失望
昭3.3,2,君若不忘先君之好，惠顧齊國，辱收寡人，徼福於大公丁公，照臨敝邑，鎮撫其社稷，則猶有先君之適及遺姑姊妹若而人
昭3.3,3,君若不棄敝邑，而辱使董振擇之，以備嬪嬙，寡人之望也
昭3.3,4,韓宣子使叔向對曰：寡君之願也
昭3.3,5,寡君不能獨任其社稷之事，未有伉儷，在縗絰之中，是以未敢請
昭3.3,6,君有辱命，惠莫大焉
昭3.3,7,若惠顧敝邑，撫有晉國，賜之內主，豈唯寡君，舉群臣實受其貺，其自唐叔以下實寵嘉之
昭3.4,0,夏四月，鄭伯如晉，公孫段相，甚敬而卑，禮無違者
昭3.4,1,晉侯嘉焉，授之以策，曰：子豐有勞於晉國，余聞而弗忘
昭3.4,2,賜女州田，以胙乃舊勳
昭3.4,3,伯石再拜稽首，受策以出
昭3.5,0,五月，叔弓如滕，葬滕成公，子服椒爲介
昭3.5,1,及郊，遇懿伯之忌，敬子不入
昭3.5,2,惠伯曰：公事有公利，無私忌
昭3.5,3,椒請先入
昭3.5,4,乃先受館
昭3.5,5,敬子從之
昭3.6,0,晉韓起如齊逆女
昭3.6,1,公孫蠆爲少姜之有寵也，以其子更公女，而嫁公子
昭3.6,2,人謂宣子：子尾欺晉，晉胡受之
昭3.6,3,宣子曰：我欲得齊，而遠其寵，寵將來乎
昭3.7,0,秋七月，鄭罕虎如晉，賀夫人，且告曰：楚人日徵敝邑以不朝立王之故
昭3.7,1,敝邑之往，則畏執事其謂寡君而固有外心
昭3.7,2,其不往，則宋之盟云
昭3.7,3,進退，罪也
昭3.7,4,寡君使虎布之
昭3.7,5,宣子使叔向對曰：君若辱有寡君，在楚何害
昭3.7,6,脩宋盟也
昭3.7,7,君苟思盟，寡君乃知免於戾矣
昭3.7,8,君若不有寡君，雖朝夕辱於敝邑，寡君猜焉
昭3.7,9,君實有心，何辱命焉
昭3.7,10,君其往也
昭3.7,11,苟有寡君，在楚猶在晉也
昭3.8,0,小邾穆公來朝，季武子欲卑之
昭3.8,1,穆叔曰：不可
昭3.8,2,曹滕二邾實不忘我好，敬以逆之，猶懼其貳，又卑一睦，焉逆群好也
昭3.8,3,其如舊而加敬焉
昭3.8,4,志曰：能敬無災
昭3.8,5,又曰：敬逆來者，天所福也
昭3.8,6,季孫從之
昭3.9,0,八月，大雩，旱也
昭3.10,0,齊侯田於莒，盧蒲嫳見，泣，且請曰：余髮如此種種，余奚能爲
昭3.10,1,公曰：諾
昭3.10,2,吾告二子
昭3.10,3,歸而告之
昭3.10,4,子尾欲復之，子雅不可，曰：彼其髮短而心甚長，其或寢處我矣
昭3.10,5,九月，子雅放盧蒲嫳于北燕
昭3.11,0,燕簡公多嬖寵，欲去諸大夫而立其寵人
昭3.11,1,冬，燕大夫比以殺公之外嬖
昭3.11,2,公懼，奔齊
昭3.11,3,書曰北燕伯款出奔齊，罪之也
昭3.12,0,十月，鄭伯如楚，子產相
昭3.12,1,楚子享之，賦吉日
昭3.12,2,既享，子產乃具田備，王以田江南之夢
昭3.13,0,齊公孫竈卒
昭3.13,1,司馬竈見晏子，曰：又喪子雅矣
昭3.13,2,晏子曰：惜也
昭3.13,3,子旗不免，殆哉
昭3.13,4,姜族弱矣，而嬀將始昌
昭3.13,5,二惠競爽猶可，又弱一个焉，姜其危哉
昭4.1,0,四年春王正月，許男如楚，楚子止之
昭4.1,1,遂止鄭伯，復田江南，許男與焉
昭4.2,0,大雨雹
昭4.2,1,季武子問於申豐曰：雹可禦乎
昭4.2,2,對曰：聖人在上，無雹
昭4.2,3,雖有，不爲災
昭4.2,4,古者日在北陸而藏冰，西陸朝覿而出之
昭4.2,5,其藏冰也，深山窮谷，固陰沍寒，於是乎取之
昭4.2,6,其出之也，朝之祿位，賓食喪祭，於是乎用之
昭4.2,7,其藏之也，黑牡秬黍以享司寒
昭4.2,8,其出之也，桃弧棘矢以除其災
昭4.2,9,其出入也時
昭4.2,10,食肉之祿，冰皆與焉
昭4.2,11,大夫命婦喪浴用冰
昭4.2,12,祭寒而藏之，獻羔而啓之，公始用之，火出而畢賦，自命夫命婦至於老疾，無不受冰
昭4.2,13,山人取之，縣人傳之，輿人納之，隸人藏之
昭4.2,14,夫冰以風壯，而以風出
昭4.2,15,其藏之也周，其用之也徧，則冬無愆陽，夏無伏陰，春無凄風，秋無苦雨，雷出不震，無菑霜雹，癘疾不降，民不夭札
昭4.2,16,今藏川池之冰棄而不用，風不越而殺，雷不發而震
昭4.2,17,雹之爲菑，誰能禦之
昭4.2,18,七月之卒章，藏冰之道也
昭4.3,0,夏，諸侯如楚，魯衛曹邾不會
昭4.3,1,曹邾辭以難，公辭以時祭，衛侯辭以疾
昭4.3,2,鄭伯先待于申
昭4.3,3,六月丙午，楚子合諸侯于申
昭4.3,4,椒舉言於楚子曰：臣聞諸侯無歸，禮以爲歸
昭4.3,5,今君始得諸侯，其慎禮矣
昭4.3,6,霸之濟否，在此會也
昭4.3,7,夏啓有鈞臺之享，商湯有景亳之命，周武有孟津之誓，成有岐陽之蒐，康有酆宮之朝，穆有塗山之會，齊桓有召陵之師，晉文有踐土之盟
昭4.3,8,君其何用
昭4.3,9,宋向戌鄭公孫僑在，諸侯之良也，君其選焉
昭4.3,10,王曰：吾用齊桓
昭4.3,11,王使問禮於左師與子產
昭4.3,12,左師曰：小國習之，大國用之，敢不薦聞
昭4.3,13,獻公合諸侯之禮六
昭4.3,14,子產曰：小國共職，敢不薦守
昭4.3,15,獻伯子男會公之禮六
昭4.3,16,君子謂合左師善守先代，子產善相小國
昭4.4,0,秋七月，楚子以諸侯伐吳，宋太子鄭伯先歸，宋華費遂鄭大夫從
昭4.4,1,使屈申圍朱方，八月甲申，克之，執齊慶封而盡滅其族
昭4.4,2,將戮慶封，椒舉曰：臣聞無瑕者可以戮人
昭4.4,3,慶封惟逆命，是以在此，其肯從於戮乎
昭4.4,4,播於諸侯，焉用之
昭4.4,5,王弗聽，負之斧鉞，以徇於諸侯，使言曰：無或如齊慶封弒其君，弱其孤，以盟其大夫
昭4.4,6,慶封曰：無或如楚共王之庶子圍弒其君──兄之子麇──而代之，以盟諸侯
昭4.4,7,王使速殺之
昭4.5,0,九月，取鄫，言易也
昭4.5,1,莒亂，著丘公立而不撫鄫，鄫叛而來，故曰取
昭4.5,2,凡克邑，不用師徒曰取
昭4.6,0,鄭子產作丘賦，國人謗之，曰：其父死於路，己爲蠆尾，以令於國，國將若之何
昭4.6,1,子寬以告
昭4.6,2,子產曰：何害
昭4.6,3,苟利社稷，死生以之
昭4.6,4,且吾聞爲善者不改其度，故能有濟也
昭4.6,5,民不可逞，度不可改
昭4.6,6,詩曰：禮義不愆，何恤於人言
昭4.6,7,吾不遷矣
昭4.6,8,渾罕曰：國氏其先亡乎
昭4.6,9,君子作法於涼，其敝猶貪
昭4.6,10,作法於貪，敝將若之何
昭4.6,11,姬在列者，蔡及曹滕其先亡乎，偪而無禮
昭4.6,12,鄭先衛亡，偪而無法
昭4.6,13,政不率法，而制於心
昭4.6,14,民各有心，何上之有
昭4.7,0,冬，吳伐楚，入棘櫟麻，以報朱方之役
昭4.7,1,楚沈尹射奔命於夏汭，葴尹宜咎城鍾離，薳啓彊城巢，然丹城州來
昭4.7,2,東國水，不可以城
昭4.7,3,彭生罷賴之師
昭4.8,0,初，穆子去叔孫氏，及庚宗，遇婦人，使私爲食而宿焉
昭4.8,1,問其行，告之故，哭而送之
昭4.8,2,適齊，娶於國氏，生孟丙仲壬
昭4.8,3,夢天壓己，弗勝，顧而見人，黑而上僂，深目而豭喙，號之曰：牛
昭4.8,4,助余
昭4.8,5,乃勝之
昭4.8,6,旦而皆召其徒，無之
昭4.8,7,且曰：志之
昭4.8,8,及宣伯奔齊，饋之
昭4.8,9,宣伯曰：魯以先子之故，將存吾宗，必召女
昭4.8,10,召女，何如
昭4.8,11,對曰：願之久矣
昭5.1,0,五年春王正月，舍中軍，卑公室也
昭5.1,1,毀中軍于施氏，成諸臧氏
昭5.1,2,初，作中軍，三分公室，而各有其一
昭5.1,3,季氏盡征之，叔孫氏臣其子弟，孟氏取其半焉
昭5.1,4,及其舍之也，四分公室，季氏擇二，二子各一，皆盡征之，而貢于公
昭5.2,0,楚子以屈申爲貳於吳，乃殺之
昭5.2,1,以屈生爲莫敖，使與令尹子蕩如晉逆女
昭5.2,2,過鄭，鄭伯勞子蕩于氾，勞屈生于菟氏
昭5.2,3,晉侯送女于邢丘
昭5.2,4,子產相鄭伯會晉侯于邢丘
昭5.3,0,公如晉，自郊勞至于贈賄，無失禮
昭5.3,1,晉侯謂女叔齊曰：魯侯不亦善於禮乎
昭5.3,2,對曰：魯侯焉知禮
昭5.3,3,公曰：何爲
昭5.3,4,自郊勞至于贈賄，禮無違者，何故不知
昭5.3,5,對曰：是儀也，不可謂禮
昭5.3,6,禮，所以守其國，行其政令，無失其民者也
昭5.3,7,今政令在家，不能取也
昭5.3,8,有子家羈，弗能用也
昭5.3,9,奸大國之盟，陵虐小國
昭5.3,10,利人之難，不知其私
昭5.3,11,公室四分，民食於他
昭5.3,12,思莫在公，不圖其終
昭5.3,13,爲國君，難將及身，不恤其所
昭5.3,14,禮之本末將於此乎在，而屑屑焉習儀以亟
昭5.3,15,言善於禮，不亦遠乎
昭5.3,16,君子謂叔侯於是乎知禮
昭5.4,0,晉韓宣子如楚送女，叔向爲介
昭5.4,1,鄭子皮子大叔勞諸索氏
昭5.4,2,大叔謂叔向曰：楚王汏侈已甚，子其戒之
昭5.4,3,叔向曰：汏侈已甚，身之災也，焉能及人
昭5.4,4,若奉吾幣帛，慎吾威儀
昭5.4,5,守之以信，行之以禮
昭5.4,6,敬始而思終，終無不復
昭5.4,7,從而不失儀，敬而不失威
昭5.4,8,道之以訓辭，奉之以舊法，考之以先王，度之以二國，雖汏侈，若我何
昭5.5,0,鄭罕虎如齊，娶於子尾氏
昭5.5,1,晏子驟見之
昭5.5,2,陳桓子問其故
昭5.5,3,對曰：能用善人，民之主也
昭5.6,0,夏，莒牟夷以牟婁及防茲來奔
昭5.6,1,牟夷非卿而書，尊地也
昭5.7,0,莒人來討，不設備
昭5.7,1,戊辰，叔弓敗諸蚡泉，莒未陳也
昭5.8,0,冬十月，楚子以諸侯及東夷伐吳，以報棘櫟麻之役
昭5.8,1,薳射以繁揚之師會於夏汭
昭5.8,2,越大夫常壽過帥師會楚子于瑣
昭5.8,3,聞吳師出，薳啓彊帥師從之，遽不設備，吳人敗諸鵲岸
昭5.8,4,楚子以馹至於羅汭
昭5.9,0,秦后子復歸於秦，景公卒故也
昭6.1,0,六年春王正月，杞文公卒
昭6.1,1,弔如同盟，禮也
昭6.2,0,大夫如秦，葬景公，禮也
昭6.3,0,三月，鄭人鑄刑書
昭6.3,1,叔向使詒子產書，曰：
昭6.4,0,夏，季孫宿如晉，拜莒田也
昭6.4,1,晉侯享之，有加籩
昭6.4,2,武子退，使行人告曰：小國之事大國也，苟免於討，不敢求貺
昭6.4,3,得貺不過三獻
昭6.4,4,今豆有加，下臣弗堪，無乃戾也
昭6.4,5,韓宣子曰：寡君以爲驩也
昭6.4,6,對曰：寡君猶未敢，況下臣，君之隸也，敢聞加貺
昭6.4,7,固請徹加，而後卒事
昭6.4,8,晉人以爲知禮，重其好貨
昭6.5,0,宋寺人柳有寵，大子佐惡之
昭6.5,1,華合比曰：我殺之
昭6.5,2,柳聞之，乃坎用牲埋書，而告公曰：合比將納亡人之族，既盟于北郭矣
昭6.5,3,公使視之，有焉，遂逐華合比
昭6.5,4,合比奔衛
昭6.5,5,於是華亥欲代右師，乃與寺人柳比，從爲之徵，曰：聞之久矣
昭6.5,6,公使代之
昭6.5,7,見於左師，左師曰：女夫也必亡
昭6.5,8,女喪而宗室，於人何有
昭6.5,9,人亦於女何有
昭6.5,10,詩曰：宗子維城，毋俾城壞，毋獨斯畏
昭6.5,11,女其畏哉
昭6.6,0,六月丙戌，鄭災
昭6.7,0,楚公子棄疾如晉，報韓子也
昭6.7,1,過鄭，鄭罕虎公孫僑游吉從鄭伯以勞諸柤，辭不敢見
昭6.7,2,固請，見之
昭6.7,3,見如見王
昭6.7,4,以其乘馬八匹私面
昭6.7,5,見子皮如上卿，以馬六匹
昭6.7,6,見子產以馬四匹
昭6.7,7,見子大叔以馬二匹
昭6.7,8,禁芻牧採樵，不入田，不樵樹，不采蓺，不抽屋，不强匄
昭6.7,9,誓曰：有犯命者，君子廢，小人降
昭6.7,10,舍不爲暴，主不慁賓
昭6.7,11,往來如是，鄭三卿皆知其將爲王也
昭6.8,0,秋九月，大雩，旱也
昭6.9,0,徐儀楚聘于楚，楚子執之，逃歸
昭6.9,1,懼其叛也，使薳洩伐徐
昭6.9,2,吳人救之
昭6.9,3,令尹子蕩帥師伐吳，師于豫章，而次于乾谿
昭6.9,4,吳人敗其師於房鍾，獲宮廄尹棄疾
昭6.9,5,子蕩歸罪於薳洩而殺之
昭6.10,0,冬，叔弓如楚，聘，且弔敗也
昭6.11,0,十一月，齊侯如晉，請伐北燕也
昭6.11,1,士匄相士鞅逆諸河，禮也
昭6.11,2,晉侯許之
昭6.11,3,十二月，齊侯遂伐北燕，將納簡公
昭6.11,4,晏子曰：不入
昭6.11,5,燕有君矣，民不貳
昭6.11,6,吾君賄，左右諂諛，作大事不以信，未嘗可也
昭7.1,0,七年春王正月，暨齊平，齊求之也
昭7.1,1,癸巳，齊侯次于虢
昭7.1,2,燕人行成，曰：敝邑知罪，敢不聽命
昭7.1,3,先君之敝器請以謝罪
昭7.1,4,公孫皙曰：受服而退，俟釁而動，可也
昭7.1,5,二月戊午，盟于濡上
昭7.1,6,燕人歸燕姬，賂以瑤罋玉櫝斝耳
昭7.1,7,不克而還
昭7.2,0,楚子之爲令尹也，爲王旌以田
昭7.2,1,芋尹無宇斷之，曰：一國兩君，其誰堪之
昭7.2,2,及即位，爲章華之宮，納亡人以實之
昭7.2,3,無宇之閽入焉
昭7.2,4,無宇執之，有司弗與，曰：執人於王宮，其罪大矣
昭7.2,5,執而謁諸王
昭7.2,6,王將飲酒，無宇辭曰：天子經略，諸侯正封，古之制也
昭7.2,7,封略之內，何非君土
昭7.2,8,食土之毛，誰非君臣
昭7.2,9,故詩曰：普天之下，莫非王土
昭7.2,10,率土之濱，莫非王臣
昭7.2,11,天有十日，人有十等
昭7.2,12,下所以事上，上所以共神也
昭7.2,13,故王臣公，公臣大夫，大夫臣士，士臣皁，皁臣輿，輿臣隸，隸臣僚，僚臣僕，僕臣臺
昭7.2,14,馬有圉，牛有牧，以待百事
昭7.2,15,今有司曰：女胡執人於王宮
昭7.2,16,將焉執之
昭7.2,17,周文王之法曰：有亡，荒閱，所以得天下也
昭7.2,18,吾先君文王，作僕區之法，曰：盜所隱器，與盜同罪，所以封汝也
昭7.2,19,若從有司，是無所執逃臣也
昭7.2,20,逃而舍之，是無陪臺也
昭7.2,21,王事無乃闕乎
昭7.2,22,昔武王數紂之罪以告諸侯曰：紂爲天下逋逃主，萃淵藪
昭7.2,23,故夫致死焉
昭7.2,24,君王始求諸侯而則紂，無乃不可乎
昭7.2,25,若以二文之法取之，盜有所在矣
昭7.2,26,王曰：取而臣以往
昭7.2,27,盜有寵，未可得也
昭7.2,28,遂赦之
昭7.3,0,楚子成章華之臺，願與諸侯落之
昭7.3,1,大宰薳啓彊曰：臣能得魯侯
昭7.3,2,薳啓疆來召公，辭曰：昔先君成公命我先大夫嬰齊曰：吾不忘先君之好，將使衡父照臨楚國，鎮撫其社稷，以輯寧爾民
昭7.3,3,嬰齊受命于蜀
昭7.3,4,奉承以來，弗敢失隕，而致諸宗祧
昭7.3,5,日我先君共王引領北望，日月以冀，傳序相授，於今四王矣
昭7.3,6,嘉惠未至，唯襄公之辱臨我喪
昭7.3,7,孤與其二三臣悼心失圖，社稷之不皇，況能懷思君德
昭7.3,8,今君若步玉趾，辱見寡君，寵靈楚國，以信蜀之役，致君之嘉惠，是寡君既受貺矣，何蜀之敢望
昭7.3,9,其先君鬼神實嘉賴之，豈唯寡君
昭7.3,10,君若不來，使臣請問行期，寡君將承質幣而見于蜀，以請先君之貺
昭7.4,0,夏四月甲辰朔，日有食之
昭7.4,1,晉侯問於士文伯曰：誰將當日食
昭7.4,2,對曰：魯衛惡之
昭7.4,3,衛大，魯小
昭7.4,4,公曰：何故
昭7.4,5,對曰：去衛地如魯地，於是有災，魯實受之
昭7.4,6,其大咎其衛君乎
昭7.4,7,魯將上卿
昭7.4,8,公曰：詩所謂彼日而食，于何不臧者，何也
昭7.4,9,對曰：不善政之謂也
昭7.4,10,國無政，不用善，則自取謫于日月之災，故政不可不慎也
昭7.4,11,務三而已：一曰擇人，二曰因民，三曰從時
昭7.5,0,晉人來治杞田，季孫將以成與之
昭7.5,1,謝息爲孟孫守，不可，曰：人有言曰：雖有挈缾之知，守不假器，禮也
昭7.5,2,夫子從君，而守臣喪邑，雖吾子亦有猜焉
昭7.5,3,季孫曰：君之在楚，於晉罪也
昭7.5,4,又不聽晉，魯罪重矣
昭7.5,5,晉師必至，吾無以待之，不如與之
昭7.5,6,間晉而取諸杞
昭7.5,7,吾與子桃，成反，誰敢有之
昭7.5,8,是得二成也
昭7.5,9,魯無憂，而孟孫益邑，子何病焉
昭7.5,10,辭以無山，與之萊柞
昭7.5,11,乃遷于桃
昭7.5,12,晉人爲杞取成
昭7.6,0,楚子享公于新臺，使長鬣者相
昭7.6,1,好以大屈
昭7.6,2,既而悔之
昭7.6,3,薳啓彊聞之，見公
昭7.6,4,公語之，拜賀
昭7.6,5,公曰：何賀
昭7.6,6,對曰：齊與晉越欲此久矣
昭7.6,7,寡君無適與也，而傳諸君
昭7.6,8,君其備禦三鄰，慎守寶矣，敢不賀乎
昭7.6,9,公懼，乃反之
昭7.7,0,鄭子產聘于晉
昭7.7,1,晉侯有疾，韓宣子逆客，私焉，曰：寡君寢疾，於今三月矣，並走群望，有加而無瘳
昭7.7,2,今夢黃熊入于寢門，其何厲鬼也
昭7.7,3,對曰：以君之明，子爲大政，其何厲之有
昭7.7,4,昔堯殛鯀于羽山，其神化爲黃熊，以入于羽淵，實爲夏郊，三代祀之
昭7.7,5,晉爲盟主，其或者未之祀也乎
昭7.7,6,韓子祀夏郊
昭7.7,7,晉侯有間，賜子產莒之二方鼎
昭7.8,0,子產爲豐施歸州田於韓宣子，曰：日君以夫公孫段爲能任其事，而賜之州田
昭7.8,1,今無祿早世，不獲久享君德
昭7.8,2,其子弗敢有，不敢以聞於君，私致諸子
昭7.8,3,宣子辭
昭7.8,4,子產曰：古人有言曰：其父析薪，其子弗克負荷
昭7.8,5,施將懼不能任其先人之祿，其況能任大國之賜
昭7.8,6,縱吾子爲政而可，後之人若屬有疆埸之言，敝邑獲戾，而豐氏受其大討
昭7.8,7,吾子取州，是免敝邑於戾，而建置豐氏也
昭7.8,8,敢以爲請
昭7.8,9,宣子受之，以告晉侯
昭7.8,10,晉侯以與宣子
