段落,小句,内容
21.1,7,臣以齊循事王，王能亡燕，能亡韓魏，能攻秦，能孤秦
21.1,8,臣以爲齊致尊名於王，天下孰敢不致尊名於王
21.1,9,臣以齊致地於王，天下孰敢不致地於王
21.1,10,臣以齊爲王求名於燕及韓魏，孰敢辭之
21.1,11,臣之能也，其前可見已
21.1,12,齊先重王，故天下盡重王
21.1,13,無齊，天下必盡輕王也
21.1,14,秦之彊，以無齊之故重王，燕魏自以無齊故重王
21.1,15,今王無齊獨安得無重天下
21.1,16,故勸王無齊者，非知不足也，則不忠者也
21.1,17,非然，則欲用王之兵成其私者也
21.1,18,非然，則欲輕王以天下之重，取行於王者也
21.1,19,非然，則位尊而能卑者也
21.1,20,願王之熟慮無齊之利害也
21.2,0,齊欲攻宋，秦令起賈禁之
21.2,1,齊乃捄趙以伐宋
21.2,2,秦王怒，屬怨於趙
21.2,3,李兌約五國以伐秦，無功，留天下之兵於成臯，而陰構於秦
21.2,4,又欲與秦攻魏，以解其怨而取封焉
21.2,5,魏王不說
21.2,6,之齊，謂齊王曰：臣爲足下謂魏王曰：三晉皆有秦患
21.2,7,今之攻秦也，爲趙也
21.2,8,五國伐趙，趙必亡矣
21.2,9,秦逐李兌，李兌必死
21.2,10,今之伐秦也，以救李子之死也
21.2,11,今趙留天下之甲於成臯，而陰鬻之於秦，已講，則令秦攻魏以成其私封，王之事趙也何得矣
21.2,12,且王嘗濟於漳，而身朝於邯鄲，抱陰成，負蒿葛薜，以爲趙蔽，而趙無爲王行也
21.2,13,今又以何陽姑密封其子，而乃令秦攻王，以便取陰
21.2,14,人比然而後如賢不，如王若用所以事趙之半收齊，天下有敢謀王者乎
21.2,15,王之事齊也，無入朝之辱，無割地之費
21.2,16,齊爲王之故，虛國於燕趙之前，用兵於二千里之外，故攻城野戰，未嘗不爲王先被矢石也
21.2,17,得二都，割河東，盡效之於王
21.2,18,自是之後，秦攻魏，齊甲未嘗不歲至於王之境也
21.2,19,請問王之所以報齊者可乎
21.2,20,韓呡處於趙，去齊三千里，王以此疑齊，曰有秦陰
21.2,21,今王又挾故薛公以爲相，善韓徐以爲上交，尊虞商以爲大客，王固可以反疑齊乎
21.2,22,於魏王聽此言也甚詘，其欲事王也甚循
21.2,23,其怨於趙
21.2,24,臣願王之曰聞魏而無庸見惡也，臣請爲王推其怨於趙，願王之陰重趙，而無使秦之見王之重趙也
21.2,25,秦見之且亦重趙
21.2,26,齊秦交重趙，臣必見燕與韓魏亦且重趙也，皆且無敢與趙治
21.2,27,五國事趙，趙從親以合於秦，必爲王高矣
21.2,28,臣故欲王之偏劫天下，而皆私甘之也
21.2,29,王使臣以韓魏與燕劫趙，使丹也甘之
21.2,30,以趙劫韓魏，使臣也甘之
21.2,31,以三晉劫秦，使順也甘之
21.2,32,以天下劫楚，使呡也甘之
21.2,33,則天下皆偪秦以事王，而不敢相私也
21.2,34,交定，然後王擇焉
21.3,0,齊將攻宋，而秦楚禁之
21.3,1,齊因欲與趙，趙不聽
21.3,2,齊乃令公孫衍說李兌以攻宋而定封焉
21.3,3,李兌乃謂齊王曰：臣之所以堅三晉以攻秦者，非以爲齊得利秦之毀也，欲以使攻宋也
21.3,4,而宋置太子以爲王，下親其上而守堅，臣是以欲足下之速歸休士民也
21.3,5,今太子走，諸善太子者，皆有死心
21.3,6,若復攻之，其國必有亂，而太子在外，此亦舉宋之時也
21.3,7,臣爲足下使公孫衍說奉陽君曰：君之身老矣，封不可不早定也
21.3,8,爲君慮封，莫若於宋，他國莫可
21.3,9,夫秦人貪，韓魏危，燕楚辟，中山之地薄，莫如於陰
21.3,10,失今之時，不可復得已
21.3,11,宋之罪重，齊之怒深，殘亂宋，得大齊，定身封，此百代之一時也
21.3,12,以奉陽君甚食之，唯得大封，齊無大異
21.3,13,臣願足下之大發攻宋之舉，而無庸致兵，姑待已耕，以觀奉陽君之應足下也
21.3,14,縣陰以甘之，循有燕以臨之，而臣待忠之封，事必大成
21.3,15,臣又願足下有地效於襄安君以資臣也
21.3,16,足下果殘宋，此兩地之時也，足下何愛焉
21.3,17,若足下不得志於宋，與國何敢望也
21.3,18,足下以此資臣也，臣循燕觀趙，則足下擊潰而决天下矣
21.4,0,五國伐秦無功，罷於成臯
21.4,1,趙欲搆於秦，楚與魏韓將應之，秦弗欲
21.4,2,蘇代謂齊王曰：臣以爲足下見奉陽君矣
21.4,3,臣謂奉陽君曰：天下散而事秦，秦必據宋
21.4,4,魏冉必妬君之有陰也
21.4,5,秦王貪，魏冉妬，則陰不可得已矣
21.4,6,君無搆，齊必攻宋
21.4,7,齊攻宋，則楚必攻宋，魏必攻宋，燕趙助之
21.4,8,五國據宋，不至一二月，陰必得矣
21.4,9,得陰而搆，秦雖有變，則君無患矣
21.4,10,若不得已而必搆，則願五國復堅約
21.4,11,願得趙，足下雄飛，與韓氏大吏東免，齊王必無召呡也
21.4,12,使臣守約，若與有倍約者，以四國攻之
21.4,13,無倍約者，而秦侵約，五國復堅而賓之
21.4,14,今韓魏與齊相疑也，若復不堅約而講，臣恐與國之大亂也
21.4,15,齊秦非復合也，必有踦重者矣
21.4,16,後合與踦重者，皆非趙之利也
21.4,17,且天下散而事秦，是秦制天下也
21.4,18,秦制天下，將何以天下爲
21.4,19,臣願君之蚤計也
21.4,20,天下爭秦有六舉，皆不利趙矣
21.4,21,天下爭秦，秦王受負海內之國，合負親之交，以據中國，而求利於三晉，是秦之一舉也
21.4,22,秦行是計，不利於趙，而君終不得陰，一矣
21.4,23,天下爭秦，秦王內韓珉於齊，內成陽君於韓，相魏懷於魏，復合衍交兩王，王賁韓他之曹，皆起而行事，是秦之一舉也
21.4,24,秦行是計也，不利於趙，而君又不得陰，二矣
21.4,25,天下爭秦，秦王受齊受趙，三疆三親，以據魏而求安邑，是秦之一舉也
21.4,26,秦行是計，齊趙應之，魏不待伐，抱安邑而信秦，秦得安邑之饒，魏爲上交，韓必入朝秦，過趙已安邑矣，是秦之一舉也
21.4,27,秦行是計，不利於趙，而君必不得陰，三矣
21.4,28,天下爭秦，秦堅燕趙之交，以伐齊收楚，與韓呡而攻魏，是秦之一舉也
21.4,29,秦行是計，而燕趙應之
21.4,30,燕趙伐齊，兵始用，秦因收楚而攻魏，不至一二月，魏必破矣
21.4,31,秦舉安邑而塞女戟，韓之太原絕，下軹道南陽高，伐魏，絕韓，包二周，即趙自消爍矣
21.4,32,國燥於秦，兵分於齊，非趙之利也
21.4,33,而君終身不得陰，四矣
21.4,34,天下爭秦，秦堅三晉之交攻齊，國破曹屈，而兵東分於齊，秦桉兵攻魏，取安邑，是秦之一舉也
21.4,35,秦行是計也，君桉救魏，是以攻齊之已弊，救與秦爭戰也
21.4,36,君不救也，韓魏焉免西合
21.4,37,國在謀之中，而君有終身不得陰，五矣
21.4,38,天下爭秦，秦按爲義，存亡繼絕，固危扶弱，定無罪之君，必起中山與勝焉
21.4,39,秦起中山與勝，而趙宋同命，何暇言陰
21.4,40,六矣
21.4,41,故曰君必無講，則陰必得矣
21.4,42,奉陽君曰：善
21.4,43,乃絕和於秦，而收齊魏以成取陰
21.5,0,樓緩將使，伏事，辭行，謂趙王曰：臣雖盡力竭知，死不復見於王矣
21.5,1,王曰：是何言也
21.5,2,固且爲書而厚寄卿
21.5,3,樓子曰：王不聞公子牟夷之於宋乎
21.5,4,非肉不食
21.5,5,文張善宋，惡公子牟夷，寅然
21.5,6,今臣之於王非宋之於公子牟夷也，而惡臣者過文張
21.5,7,故臣死不復見於王矣
21.5,8,王曰：子勉行矣，寡人與子有誓言矣
21.5,9,樓子遂行
21.5,10,後以中牟反，入梁
21.5,11,候者來言，而王弗聽，曰：吾已與樓子有言矣
21.6,0,虞卿請趙王曰：人之情，寧朝人乎
21.6,1,寧朝於人也
21.6,2,趙王曰：人亦寧朝人耳，何故寧朝於人
21.6,3,虞卿曰：夫魏爲從主，而違者范座也
21.6,4,今王能以百里之地，若萬戶之都，請殺范座於魏
21.6,5,范座死，則從事可移於趙
21.6,6,趙王曰：善
21.6,7,乃使人以百里之地，請殺范座於魏
21.6,8,魏王許諾，使司徒執范座，而未殺也
21.6,9,范座獻書魏王曰：臣聞趙王以百里之地，請殺座之身
21.6,10,夫殺無罪范座，座薄故也
21.6,11,而得百里之地，大利也
21.6,12,臣竊爲大王美之
21.6,13,雖然，而有一焉，百里之地不可得，而死者不可復生也，則主必爲天下笑矣
21.6,14,臣竊以爲與其以死人市，不若以生人市使也
21.6,15,又遺其後相信陵君書曰：夫趙魏，敵戰之國也
21.6,16,趙王以咫尺之書來，而魏王輕爲之殺無罪之座，座雖不肖，故魏之免相望也
21.6,17,嘗以魏之故，得罪於趙
21.6,18,夫國內無用臣，外雖得地，勢不能守
21.6,19,然今能守魏者，莫如君矣
21.6,20,王聽趙殺座之後，強秦襲趙之欲，倍趙之割，則君將何以止之
21.6,21,此君之累也
21.6,22,信陵君曰：善
21.6,23,遽言之王而出之
21.7,0,燕封宋人榮蚠爲高陽君，使將而攻趙
21.7,1,趙王因割濟東三城令盧高唐平原陵地城邑市五十七，命以與齊，而以求安平君而將之
21.7,2,馬服君謂平原君曰：國奚無人甚哉
21.7,3,君致安平君而將之，乃割濟東三令城市邑五十七以與齊，此夫子與敵國戰，覆軍殺將之所取割地於敵國者也
21.7,4,今君以此與齊，而求安平君而將之，國奚無人甚也
21.7,5,且君奚不將奢也
21.7,6,奢嘗抵罪居燕，燕以奢爲上谷守，燕之通谷要塞，奢習知之
21.7,7,百日之內，天下之兵未聚，奢已舉燕矣
21.7,8,然則君奚求安平君而爲將乎
21.7,9,平原君曰：將軍釋之矣，僕已言之僕主矣
21.7,10,僕主幸以聽僕也
21.7,11,將軍無言已
21.7,12,馬服君曰：君過矣
21.7,13,君之所以求安平君者，以齊之於燕也，茹肝涉血之仇耶
21.7,14,其於奢不然
21.7,15,使安平君愚，固不能當榮蚠
21.7,16,使安平君知，又不肯與燕人戰
21.7,17,此兩言者，安平君必處一焉
21.7,18,雖然，兩者有一也
21.7,19,使安平君知，則奚以趙之強爲
21.7,20,趙強則齊不復霸矣
21.7,21,今得強趙之兵，以杜燕將，曠日持久數歲，令士大夫餘子之力，盡於溝壘，車甲羽毛𧙷敝，府庫倉廩虛，兩國交以習之，乃引其兵而歸
21.7,22,夫盡兩國之兵，無明此者矣
21.7,23,夏，軍也縣釜而炊
21.7,24,得三城也，城大無能過百雉者
21.7,25,果如馬服之言也
21.8,0,三國攻秦，趙攻中山，取扶柳，五年以擅呼沲
21.8,1,齊人戎郭宋突謂仇郝曰：不如盡歸中山之新埊
21.8,2,中山案此言於齊曰，四國將假道於衞，以過章子之路
21.8,3,齊聞此，必效鼓
21.9,0,趙使趙莊合從，欲伐齊
21.9,1,齊請效地，趙因賤趙莊
21.9,2,齊明爲謂趙王曰：齊畏從人之合也，故效地
21.9,3,今聞趙莊賤，張懃貴，齊必不效地矣
21.9,4,趙王曰：善
21.9,5,乃召趙莊而貴之
21.10,0,翟章從梁來，甚善趙王
21.10,1,趙王三延之以相，翟章辭不受
21.10,2,田駟謂柱國韓向曰：臣請爲卿刺之
21.10,3,客若死，則王必怒而誅建信君
21.10,4,建信君死，則卿必爲相矣
21.10,5,建信君不死，以爲交，終身不敝，卿因以德建信君矣
21.11,0,馮忌爲廬陵君謂趙王曰：王之逐廬陵君，爲燕也
21.11,1,王曰：吾所以重者，無燕秦也
21.11,2,對曰：秦三以虞卿爲言，而王不逐也
21.11,3,今燕一以廬陵君爲言，而王逐之
21.11,4,是王輕強秦而重弱燕也
21.11,5,王曰：吾非爲燕也，吾固將逐之
21.11,6,然則王逐廬陵君，又不爲燕也
21.11,7,行逐愛弟，又兼無燕秦，臣竊爲大王不取也
21.12,0,馮忌請見趙王，行人見之
21.12,1,馮忌接手免首，欲言而不敢
21.12,2,王問其故，對曰：客有見人於服子者，已而請其罪
21.12,3,服子曰：公之客獨有三罪：望我而笑，是狎也
21.12,4,談語而不稱師，是倍也
21.12,5,交淺而言深，是亂也
21.12,6,客曰：不然
21.12,7,夫望人而笑，是和也
21.12,8,言而不稱師，是庸說也
21.12,9,交淺而言深，是忠也
21.12,10,昔者堯見舜於草茅之中，席隴畝而廕庇桑，陰移而授天下傳
21.12,11,伊尹負鼎俎而干湯，姓名未著而受三公
21.12,12,使夫交淺者不可以深談，則天下不傳，而三公不得也
21.12,13,趙王曰：甚善
21.12,14,馮忌曰：今外臣交淺而欲深談可乎
21.12,15,王曰：請奉教
21.12,16,於是馮忌乃談
21.13,0,客見趙王曰：臣聞王之使人買馬也，有之乎
21.13,1,王曰：有之
21.13,2,何故至今不遣
21.13,3,王曰：未得相馬之工也
21.13,4,對曰：王何不遣建信君乎
21.13,5,王曰：建信君有國事，又不知相馬
21.13,6,曰：王何不遣紀姬乎
21.13,7,王曰：紀姬婦人也，不知相馬
21.13,8,對曰：買馬而善，何補於國
21.13,9,王曰：無補於國
21.13,10,買馬而惡，何危於國
21.13,11,王曰：無危於國
21.13,12,對曰：然則買馬善而若惡，皆無危補於國
21.13,13,然而王之買馬也，必將待工
21.13,14,今治天下，舉錯非也，國家爲虛戾，而社稷不血食，然而王不待工，而與建信君，何也
21.13,15,趙王未之應也
21.13,16,客曰：燕郭之法，有所謂桑雍者，王知之乎
21.13,17,王曰：未之聞也
21.13,18,所謂桑雍者，便辟左右之近者，及夫人優愛孺子也
21.13,19,此皆能乘王之醉昏，而求所欲於王者也
21.13,20,是能得之乎內，則大臣爲之枉法於外矣
21.13,21,故日月暉於外，其賊在於內，謹備其所憎，而禍在於所愛
21.14,0,秦攻魏，取寧邑，諸侯皆賀
21.14,1,趙王使往賀，三反不得通
21.14,2,趙王憂之，謂左右曰：以秦之強，得寧邑，以制齊趙
21.14,3,諸侯皆賀，吾往賀而獨不得通，此必加兵我，爲之奈何
21.14,4,左右曰：使者三往不得通者，必所使者非其人也
21.14,5,曰諒毅者，辨士也，大王可試使之
21.14,6,諒毅親受命而往
21.14,7,至秦，獻書秦王曰：大王廣地寧邑，諸侯皆賀，敝邑寡君亦竊嘉之，不敢寧居，使下臣奉其幣物三至王廷，而使不得通
21.14,8,使若無罪，願大王無絕其歡
21.14,9,若使有罪，願得請之
21.14,10,秦王使使者報曰：吾所使趙國者，小大皆聽吾言，則受書幣
21.14,11,若不從吾言，則使者歸矣
21.14,12,諒毅對曰：下臣之來，固願承大國之意也，豈敢有難
21.14,13,大王若有以令之，請奉而西行之，無所敢疑
21.14,14,於是秦王乃見使者，曰：趙豹平原君，數欺弄寡人
21.14,15,趙能殺此二人，則可
21.14,16,若不能殺，請今率諸侯受命邯鄲城下
21.14,17,諒毅曰：趙豹平原君，親寡君之母弟也，猶大王之有葉陽涇陽君也
21.14,18,大王以孝治聞於天下，衣服使之便於體，膳啗使之嗛於口，未嘗不分於葉陽涇陽君
21.14,19,葉陽君涇陽君之車馬衣服，無非大王之服御者
21.14,20,臣聞之：有覆巢毀卵，而鳳皇不翔
21.14,21,刳胎焚夭，而騏驎不至
21.14,22,今使臣受大王之令以還報，敝邑之君，畏懼不敢不行，無乃傷葉陽君涇陽君之心乎
21.14,23,秦王曰：諾
21.14,24,勿使從政
21.14,25,諒毅曰：敝邑之君，有母弟不能教誨，以惡大國，請黜之，勿使與政事，以稱大國
21.14,26,秦王乃喜，受其弊而厚遇之
21.15,0,趙使姚賈約韓魏，韓魏以友之
21.15,1,舉茅爲姚賈謂趙王曰：賈也，王之忠臣也
21.15,2,韓魏欲得之，故友之，將使王逐之，而己因受之
21.15,3,今王逐之，是韓魏之欲得，而王之忠臣有罪也
21.15,4,故王不如勿逐，以明王之賢，而折韓魏招之
21.16,0,魏敗楚於陘山，禽唐明
21.16,1,楚王懼，令昭應奉太子以委和於薛公
21.16,2,主父欲敗之，乃結秦連楚宋之交，令仇郝相宋，樓緩相秦
21.16,3,楚王禽趙宋，魏之和卒敗
21.17,0,秦召春平侯，因留之
21.17,1,世鈞爲之謂文信侯曰：春平侯者，趙王之所甚愛也，而郎中甚妬之，故相與謀曰：春平侯入秦，秦必留之
21.17,2,故謀而入之秦
21.17,3,今君留之，是空絕趙，而郎中之計中也
21.17,4,故君不如遣春平侯而留平都侯
21.17,5,春平侯者言行於趙王，必厚割趙以事君，而贖平都侯
21.17,6,文信侯曰：善
21.17,7,因與接意而遣之
21.18,0,趙太后新用事，秦急攻之
21.18,1,趙氏求救於齊
21.18,2,齊曰：必以長安君爲質，兵乃出
21.18,3,太后不肯，大臣強諫
21.18,4,太后明謂左右：有復言令長安君爲質者，老婦必唾其面
